CPO	REF	LAT NAP	LON NAP	LAT OSM	LON OSM	DIST (m)	LOCATION
FCT	PNF-00043	41.1694560	-8.3295070	41.1694160	-8.3294507	6.48	surface
EDP	MBR-00005	40.9861560	-7.6217190	40.9860983	-7.6217296	6.48	surface
ATL	LSB-80081	38.7353670	-9.1584030	38.7353709	-9.1584775	6.48	surface
ECI	STR-00076	39.2355600	-8.7000000	39.2356180	-8.7000058	6.47	surface
HLX	GDL-00032	38.4930570	-8.9030560	38.4929998	-8.9030695	6.47	underground
GLP	SXL-00031	38.6324400	-9.1512690	38.6324007	-9.1513238	6.46	surface
EGR	CBR-00156	40.2087970	-8.4692180	40.2087439	-8.4691871	6.46	surface
HRZ	CHV-00007	41.7321360	-7.4681130	41.7321941	-7.4681130	6.46	surface
TRK	BRR-00038	38.6451500	-9.0529970	38.6452067	-9.0530131	6.46	surface
EDP	MDL-00008	41.4957730	-7.1756480	41.4958302	-7.1756346	6.46	surface
GLP	OVR-00020	40.8710500	-8.6452360	40.8710320	-8.6451630	6.46	surface
EDP	ABT-00027	39.4565240	-8.1983010	39.4565599	-8.1982419	6.46	surface
HRZ	SNT-00045	38.7824100	-9.3757410	38.7824540	-9.3757894	6.44	surface
KLS	OER-00214	38.7389070	-9.3044200	38.7389514	-9.3044677	6.44	surface
GLP	CPV-00006	41.0450500	-8.2651720	41.0450308	-8.2650996	6.44	surface
EDP	ABF-00130	37.1026300	-8.2328920	37.1025840	-8.2329360	6.43	surface
GLP	LSB-01323	38.7201730	-9.1665200	38.7201438	-9.1665840	6.43	surface
GLP	LSB-01020	38.7684170	-9.0970830	38.7684743	-9.0970730	6.43	underground
HRZ	CLD-90008	39.4024620	-9.1410860	39.4025055	-9.1410367	6.43	surface
EDP	VLG-90001	41.1910860	-8.4982670	41.1911431	-8.4982554	6.42	surface
GLP	CRT-90001	39.2878070	-7.6454010	39.2877729	-7.6454611	6.41	surface
GLP	VFR-00026	40.9883080	-8.5383700	40.9883457	-8.5384278	6.41	surface
FCT	PLM-00039	38.6364200	-8.9141830	38.6364189	-8.9141092	6.41	surface
GLP	VFX-00131	38.9494000	-8.9910700	38.9493481	-8.9911022	6.41	surface
GLP	VFR-00033	40.9790460	-8.4569000	40.9790729	-8.4569675	6.41	surface
HRZ	VNG-00210	41.1443750	-8.6417000	41.1444247	-8.6416617	6.39	surface
EDP	MDL-00012	41.4852500	-7.1881740	41.4853073	-7.1881789	6.38	surface
HRZ	VNG-00209	41.1443750	-8.6417000	41.1444318	-8.6416895	6.38	surface
EDP	LRS-80017	38.8290180	-9.1671500	38.8289897	-9.1670860	6.37	surface
HRZ	MLD-00050	40.3942500	-8.4509010	40.3942061	-8.4508527	6.37	surface
HRZ	VCT-00021	41.6794800	-8.7773350	41.6794359	-8.7773839	6.37	surface
GLP	BJA-00006	38.0048450	-7.8666960	38.0048179	-7.8666320	6.37	surface
ATL	LRA-80008	39.7394370	-8.8127970	39.7394439	-8.8127231	6.37	surface
MOT	SNT-00066	38.7747900	-9.3402890	38.7747686	-9.3403571	6.37	surface
SLX	ACB-00035	39.4306870	-8.9774850	39.4306829	-8.9775588	6.35	surface
EDP	MTS-00130	41.1759340	-8.6814110	41.1759909	-8.6814043	6.35	surface
FCT	ALD-00008	40.6050950	-6.9522676	40.6050411	-6.9522924	6.35	surface
GLP	ORM-90001	39.6576650	-8.5772650	39.6577208	-8.5772806	6.35	surface
EDP	GDL-00062	38.1767960	-8.5713210	38.1767390	-8.5713199	6.34	surface
EDP	VNG-00240	41.1009400	-8.5986510	41.1009184	-8.5987210	6.34	surface
ECI	STB-00059	38.5382000	-8.8723620	38.5382366	-8.8723062	6.33	surface
EDP	MAI-00093	41.2463720	-8.6648750	41.2463582	-8.6648015	6.33	surface
HRZ	MFR-00015	38.9323800	-9.3300060	38.9323278	-9.3299770	6.32	surface
ATL	GMR-00108	41.4465900	-8.2983200	41.4466010	-8.2982456	6.32	surface
EML	LSB-00946	38.7763200	-9.1594360	38.7762910	-9.1594987	6.32	surface
FCT	LSB-01223	38.7591170	-9.1806820	38.7591121	-9.1806094	6.32	surface
IOY	CTB-00038	39.8883200	-7.4868250	39.8882646	-7.4868088	6.31	surface
HRZ	LSB-00993	38.7667730	-9.0986390	38.7667180	-9.0986566	6.30	surface
EDP	PRT-00077	41.1628070	-8.5908610	41.1627892	-8.5909324	6.30	surface
TRK	CSC-00263	38.7163930	-9.3835370	38.7164464	-9.3835129	6.30	surface
FCT	ODV-00033	38.8103940	-9.2343980	38.8104506	-9.2343967	6.29	surface
EDP	LSB-01066	38.7447500	-9.1928330	38.7447500	-9.1929054	6.28	surface
TRK	BRR-00037	38.6536900	-9.0729410	38.6537329	-9.0729879	6.27	surface
EDP	VLF-90002	41.0816960	-7.1434720	41.0816580	-7.1435272	6.27	surface
GLP	MTJ-00128	38.7021900	-8.9451600	38.7021578	-8.9452192	6.26	surface
GLP	LRA-00140	39.7493060	-8.8028380	39.7493045	-8.8027648	6.26	surface
GLP	CBR-90002	40.2049100	-8.4116000	40.2048716	-8.4116539	6.26	surface
HRZ	VNG-00235	41.0543250	-8.5668970	41.0543705	-8.5668532	6.25	surface
GLP	CSC-00123	38.7389700	-9.3980255	38.7389540	-9.3979564	6.25	underground
TRK	BRR-00040	38.6408270	-9.0578650	38.6408825	-9.0578543	6.24	surface
GLP	SJM-00047	40.8918380	-8.4755200	40.8917878	-8.4755532	6.24	surface
GLP	ARV-00016	38.9516000	-9.1273740	38.9515453	-9.1273901	6.24	surface
ATL	ABF-00109	37.1264500	-8.2391800	37.1264444	-8.2392500	6.24	surface
ATL	EVR-00048	38.5663800	-7.9425700	38.5664319	-7.9425429	6.23	surface
EDP	ODM-00013	37.5251850	-8.7757640	37.5252404	-8.7757533	6.23	surface
GLP	OER-00071	38.6954200	-9.3025680	38.6954239	-9.3024964	6.23	surface
IOY	ETZ-00026	38.7995340	-7.6596980	38.7995790	-7.6596552	6.23	surface
EDP	LSB-00072	38.7506940	-9.1810200	38.7507500	-9.1810216	6.23	underground
EDP	LSB-90139	38.7752150	-9.1124320	38.7752648	-9.1124648	6.22	surface
EDP	PTG-90002	39.2945440	-7.4285300	39.2944883	-7.4285348	6.21	surface
FCT	MAI-00084	41.2367900	-8.6541395	41.2367810	-8.6540663	6.20	surface
CME	STB-00105	38.5130160	-8.9117930	38.5129616	-8.9117773	6.20	surface
HRZ	PTM-00058	37.1528970	-8.5550280	37.1528461	-8.5549995	6.20	surface
HRZ	CTM-90001	37.2179400	-7.4448280	37.2179062	-7.4447724	6.19	surface
GLP	VFX-00056	38.9025570	-9.0398360	38.9026091	-9.0398115	6.17	surface
HRZ	GOI-90001	40.1633070	-8.1088610	40.1632958	-8.1089321	6.17	surface
TRK	TMR-00031	39.6003300	-8.4104300	39.6003796	-8.4104622	6.17	surface
GLP	OER-00090	38.7133000	-9.2856120	38.7132617	-9.2855607	6.16	surface
HLX	OBD-00013	39.4155700	-9.2438300	39.4155751	-9.2437586	6.16	surface
VIA	OER-00278	38.7146000	-9.2861150	38.7146264	-9.2861774	6.16	surface
GLP	VFX-00102	38.8562200	-9.0783900	38.8561844	-9.0784444	6.15	surface
GLP	LSB-00994	38.7038880	-9.1893680	38.7039110	-9.1894324	6.15	surface
EDP	PTG-00019	39.2766080	-7.4297570	39.2765728	-7.4297020	6.14	surface
EDP	VLN-00010	42.0217400	-8.6402910	42.0217952	-8.6402900	6.14	surface
HRZ	STB-00015	38.5226140	-8.9454790	38.5226149	-8.9454085	6.13	surface
FAC	MCH-00007	32.7188840	-16.7624590	32.7189386	-16.7624682	6.13	surface
TRK	CMN-00017	41.8029940	-8.8563830	41.8029910	-8.8563092	6.13	surface
HRZ	SNT-00089	38.7591250	-9.3867270	38.7591405	-9.3867948	6.13	underground
FCT	ACB-00033	39.5247570	-8.9102630	39.5247747	-8.9101954	6.12	surface
FCT	OVR-00039	40.9049260	-8.6052650	40.9049544	-8.6052026	6.12	surface
GLP	CHM-90001	39.3587230	-8.4807500	39.3586680	-8.4807479	6.12	surface
GLP	PCV-00009	40.3372100	-8.2158640	40.3372647	-8.2158565	6.12	surface
REP	GDL-00035	38.1213150	-8.4466750	38.1212602	-8.4466808	6.11	surface
HRZ	NLS-00007	40.5391400	-7.8555760	40.5390918	-7.8556108	6.11	surface
GLP	ALM-90027	38.6630800	-9.1654100	38.6630555	-9.1654730	6.11	surface
MLT	VFX-00017	38.9314000	-9.0169380	38.9313698	-9.0168790	6.11	surface
CIR	LSB-00272	38.7329300	-9.1446560	38.7329301	-9.1445856	6.11	surface
GLP	SMG-00021	39.0536700	-8.6694400	39.0536591	-8.6693707	6.11	surface
ATL	ODV-00060	38.7840300	-9.1846970	38.7839850	-9.1846568	6.10	surface
MLT	PRT-00062	41.1572270	-8.6258650	41.1572079	-8.6259332	6.09	surface
ECI	FNC-00056	32.6704000	-16.9221400	32.6703693	-16.9220862	6.08	surface
CAP	PRT-00064	41.1593400	-8.6389600	41.1592937	-8.6389214	6.08	surface
HLX	CSC-00157	38.7019800	-9.4163000	38.7020342	-9.4162911	6.08	underground
PLG	AMD-00037	38.7770040	-9.2200220	38.7770197	-9.2199549	6.07	underground
HRZ	BGC-90002	41.8048480	-6.7580690	41.8048300	-6.7580000	6.06	surface
GLP	OER-00178	38.6943360	-9.3219140	38.6943309	-9.3219835	6.06	surface
CPS	FZZ-00003	39.6936700	-8.2949430	39.6936948	-8.2948800	6.05	surface
ATL	MLD-00011	40.3884400	-8.4509230	40.3883857	-8.4509205	6.04	surface
HLX	MCN-00018	41.1751500	-8.1510600	41.1751977	-8.1510255	6.04	surface
HLX	LSB-00715	38.6937100	-9.2106980	38.6936770	-9.2107532	6.03	underground
PLG	AMD-00033	38.7771530	-9.2204220	38.7772026	-9.2204500	6.03	underground
EDP	SNT-90001	38.7985080	-9.3866740	38.7985299	-9.3866104	6.03	surface
MAK	VNG-00049	41.1387300	-8.6095180	41.1386960	-8.6094620	6.02	underground
EDP	MDR-00004	41.3882500	-6.3490350	41.3882641	-6.3489653	6.02	surface
FCT	LRA-00222	39.7545170	-8.8128630	39.7545590	-8.8128187	6.01	surface
GLP	MFR-00045	38.9452970	-9.3545950	38.9452979	-9.3545255	6.01	surface
GLG	ASL-00002	38.5155260	-8.5867680	38.5154747	-8.5867464	6.01	surface
ATL	ALR-00005	39.1903900	-8.6241900	39.1904343	-8.6241502	6.00	surface
GEN	GMR-00081	41.4418830	-8.2863730	41.4418358	-8.2863381	6.00	surface
GLP	BRG-00039	41.5674100	-8.4004930	41.5674585	-8.4005245	6.00	underground
MOT	TVD-00074	39.0830400	-9.2642210	39.0830214	-9.2642862	6.00	surface
KLS	OER-00204	38.7110750	-9.2994730	38.7110846	-9.2995409	5.99	underground
ATL	LRS-00239	38.7932000	-9.1383130	38.7932429	-9.1383546	5.98	surface
FCT	MTJ-00107	38.7071460	-8.9444610	38.7071075	-8.9444129	5.98	surface
ITV	PLM-00042	38.5679170	-8.8880850	38.5679672	-8.8880604	5.98	surface
FCT	ORM-00034	39.6279450	-8.6812540	39.6279108	-8.6813078	5.97	surface
SEG	PVC-00003	37.7465400	-25.2456700	37.7465023	-25.2457184	5.97	surface
GLP	ABF-00116	37.1017720	-8.2612130	37.1017412	-8.2612681	5.97	surface
HRZ	PCT-90001	40.6779440	-7.6947960	40.6779296	-7.6947279	5.96	surface
REP	PCT-00002	40.6703340	-7.7079720	40.6702826	-7.7079921	5.96	surface
FCT	SXL-00082	38.5981860	-9.1400550	38.5982064	-9.1401184	5.96	surface
TRK	BRR-00057	38.6626500	-9.0795190	38.6625973	-9.0795067	5.96	surface
GLP	VNG-00157	41.0967330	-8.5386910	41.0967680	-8.5387447	5.95	surface
GLP	AJT-00035	37.9236500	-8.2420700	37.9236448	-8.2421375	5.95	surface
HLX	AVR-00044	40.6429300	-8.6024100	40.6429152	-8.6024777	5.94	surface
GLP	EPS-00010	41.5572400	-8.7604160	41.5572260	-8.7603471	5.94	surface
TRK	OLH-00020	37.0289420	-7.8366740	37.0289087	-7.8367263	5.94	surface
EDP	LSB-00631	38.7348900	-9.1510560	38.7348691	-9.1511190	5.94	surface
ATL	TVR-00022	37.1267400	-7.6449400	37.1267667	-7.6448820	5.94	surface
FCT	LSB-01221	38.7591170	-9.1806820	38.7591690	-9.1806975	5.94	surface
FCT	BCL-00040	41.5630380	-8.6004810	41.5630913	-8.6004780	5.93	surface
REP	GMR-00158	41.4707640	-8.3301090	41.4707973	-8.3300534	5.93	surface
KLS	OER-00202	38.7110750	-9.2994730	38.7110621	-9.2995393	5.93	underground
PRI	STB-00032	38.6497760	-8.9970550	38.6498150	-8.9971015	5.93	surface
ATL	TRC-00002	41.0299450	-7.7713190	41.0299116	-7.7713740	5.92	surface
GLP	OVR-00025	40.9723000	-8.6091830	40.9722597	-8.6092291	5.92	surface
HLX	ABF-00087	37.1302150	-8.2835000	37.1302043	-8.2835650	5.88	surface
EVP	FIG-00002	40.1478700	-8.8540440	40.1478177	-8.8540342	5.87	surface
NRG	VRL-00016	41.3142700	-7.7316580	41.3142261	-7.7316190	5.87	surface
HRZ	LRS-90014	38.8463820	-9.1006330	38.8463596	-9.1005717	5.86	surface
GLP	SNT-00198	38.8040200	-9.3556660	38.8039735	-9.3556341	5.86	surface
TRK	STS-00038	41.3481520	-8.4778700	41.3481983	-8.4778365	5.86	surface
GLP	VCT-90010	41.7466400	-8.6887530	41.7466355	-8.6886828	5.85	surface
EDP	VBP-00018	37.0836940	-8.9125580	37.0836732	-8.9126185	5.84	surface
HRZ	VNG-90002	41.1371730	-8.6042950	41.1371212	-8.6043064	5.84	surface
GLP	MDR-00007	41.4966200	-6.2733550	41.4966159	-6.2732852	5.83	surface
HRZ	ARV-90003	38.9833340	-9.0778330	38.9833294	-9.0779002	5.83	surface
GLP	VFR-00036	40.9581200	-8.5807410	40.9580684	-8.5807289	5.83	surface
ATL	BNV-00008	38.9788400	-8.8094800	38.9788427	-8.8095473	5.83	indoor
HRZ	VNG-00094	41.0595860	-8.6456010	41.0596373	-8.6455870	5.82	surface
GLP	OER-00085	38.7018660	-9.2939280	38.7018159	-9.2939088	5.81	surface
MOT	ALM-00120	38.6427200	-9.1931100	38.6427158	-9.1931767	5.81	surface
EDP	ALM-00187	38.6394230	-9.2291040	38.6394647	-9.2290637	5.81	surface
EDP	EVR-00054	38.5642700	-7.9136280	38.5643073	-7.9135813	5.80	surface
GLP	VFR-00031	40.9118600	-8.4949600	40.9118083	-8.4949694	5.80	surface
FCT	MTA-00098	38.6477400	-8.9939320	38.6477234	-8.9939953	5.80	surface
MOO	MOBI-CTB-00004	39.8128780	-7.5194970	39.8128615	-7.5195614	5.80	surface
FCT	OVR-00033	40.9049600	-8.6036390	40.9049602	-8.6035701	5.79	surface
EML	LSB-00263	38.7087500	-9.1310670	38.7087041	-9.1310984	5.79	surface
HLX	BRR-00012	38.6562200	-9.0568600	38.6562609	-9.0569011	5.78	surface
GLP	VNG-00194	41.1286400	-8.6091720	41.1286890	-8.6091950	5.78	underground
FCT	LLE-00231	37.1008530	-8.0021080	37.1008390	-8.0020453	5.77	surface
GLP	LSB-90151	38.7475300	-9.0976470	38.7475465	-9.0975839	5.77	surface
GLP	ALQ-00004	39.0285150	-8.9671550	39.0284984	-8.9670917	5.77	underground
GRN	OER-00238	38.7440900	-9.2671610	38.7440383	-9.2671663	5.77	surface
EDP	LRA-90003	39.7563130	-8.8274190	39.7562684	-8.8274533	5.76	surface
KLS	OHP-00013	40.3610460	-7.8609020	40.3610034	-7.8608633	5.76	surface
MLT	AMD-00047	38.7482030	-9.2293980	38.7482306	-9.2294542	5.76	underground
EDP	CSC-90008	38.6907120	-9.3570000	38.6906776	-9.3570496	5.76	surface
CPS	VCD-00063	41.3412780	-8.7336020	41.3412440	-8.7335500	5.76	surface
EDP	SNT-00225	38.8304820	-9.4037840	38.8305332	-9.4037746	5.75	surface
LCG	LLE-00056	37.0357480	-8.0266680	37.0357119	-8.0267143	5.74	surface
ECI	FNC-00053	32.6605400	-16.9301500	32.6604884	-16.9301502	5.74	surface
GLP	VIS-00079	40.6391370	-7.8511600	40.6391885	-7.8511640	5.74	surface
ATL	LSB-80049	38.7059860	-9.1775890	38.7059686	-9.1775268	5.73	surface
REP	STB-00023	38.5303420	-9.0209500	38.5302935	-9.0209723	5.73	surface
MAK	VNG-00048	41.1387300	-8.6095180	41.1386838	-8.6094878	5.73	underground
EDP	AVT-90001	38.2571680	-7.9920280	38.2571944	-7.9919717	5.73	surface
CME	STB-00103	38.5130160	-8.9117930	38.5129926	-8.9117344	5.72	surface
EDP	BJA-00067	38.0053560	-7.8647620	38.0053731	-7.8647004	5.72	surface
SEG	VFC-00008	37.7199480	-25.4330900	37.7199958	-25.4330659	5.72	surface
EVC	PVL-00005	41.5737530	-8.2649650	41.5737076	-8.2649973	5.72	surface
TRK	SRN-00003	40.8964100	-7.4943980	40.8963922	-7.4944618	5.72	surface
ATL	NZR-00045	39.5954600	-9.0722900	39.5955070	-9.0722630	5.72	surface
HEX	LSB-00823	38.7558900	-9.1742700	38.7558926	-9.1742042	5.71	surface
HRZ	ALM-90012	38.6474950	-9.2407810	38.6475446	-9.2407981	5.71	surface
EDP	CNT-00011	40.3342600	-8.4923400	40.3342513	-8.4922736	5.71	surface
GLP	GRD-90001	40.5358900	-7.2671700	40.5359321	-7.2671313	5.71	surface
EDP	CLD-00030	39.4293300	-9.1578700	39.4292845	-9.1579008	5.71	surface
GLP	VFX-00135	38.8583800	-9.0704210	38.8584259	-9.0703915	5.71	surface
FCT	ALD-00011	40.6050830	-6.9520144	40.6050378	-6.9520464	5.71	surface
MAK	PRT-00207	41.1474570	-8.6089280	41.1475082	-8.6089322	5.70	underground
HLX	GDL-00056	38.3070800	-8.7432850	38.3070370	-8.7433205	5.70	surface
REP	ELV-00006	38.8835300	-7.0492997	38.8835439	-7.0493630	5.69	surface
REP	BRG-00118	41.5371000	-8.4359130	41.5371172	-8.4358486	5.69	surface
GLP	OBR-00022	40.5506300	-8.5444000	40.5506188	-8.5443343	5.69	surface
GLG	PLM-00018	38.5856130	-8.9300350	38.5856064	-8.9299701	5.69	surface
GLP	VRS-00011	37.1931530	-7.4213900	37.1931531	-7.4213258	5.69	surface
GLP	VCD-00057	41.3372200	-8.7334270	41.3371689	-8.7334250	5.68	surface
BLU	ABF-00011	37.0917700	-8.2050870	37.0917408	-8.2050344	5.68	surface
GLP	ARV-00022	38.9797100	-9.0804530	38.9797408	-9.0804006	5.68	surface
EDP	CDN-00011	40.1140200	-8.5138980	40.1140635	-8.5139327	5.67	surface
GLP	VFR-00003	40.9256100	-8.5603200	40.9256597	-8.5603053	5.66	surface
ATL	VCD-00055	41.3001900	-8.7060900	41.3001929	-8.7061576	5.66	surface
EML	LSB-01318	38.7169000	-9.1493140	38.7168493	-9.1493187	5.65	surface
FAC	SVC-00003	32.8201100	-16.9731100	32.8200632	-16.9730865	5.65	surface
GLP	AMD-00110	38.7544440	-9.2177780	38.7543938	-9.2177686	5.64	surface
ATL	RMZ-80002	38.4248850	-7.5340560	38.4248835	-7.5339913	5.64	surface
GLP	CSC-00571	38.7197300	-9.4413900	38.7196982	-9.4414406	5.64	surface
GLP	VNF-00036	41.4151600	-8.5199260	41.4152035	-8.5198913	5.64	surface
FCT	SXL-00090	38.6391220	-9.1504660	38.6391175	-9.1505306	5.63	surface
GLP	VRS-00014	37.1571900	-7.5667460	37.1571662	-7.5668021	5.63	surface
GLP	CSC-00069	38.7066230	-9.4331510	38.7065775	-9.4331226	5.63	surface
HRZ	MNC-00005	42.0748900	-8.4954230	42.0749205	-8.4953686	5.63	surface
FCT	BRG-00169	41.5795300	-8.4305550	41.5795714	-8.4305161	5.63	surface
GLP	CSC-00068	38.7066230	-9.4331510	38.7065917	-9.4331002	5.62	surface
EDP	AVV-00008	41.8511600	-8.4170620	41.8511370	-8.4171222	5.60	surface
LOG	LLE-00215	37.0927200	-8.0395290	37.0927630	-8.0394961	5.60	surface
IOY	MTJ-00125	38.6951800	-8.9470560	38.6952210	-8.9470185	5.60	surface
REP	VGS-00009	40.5090940	-8.6673090	40.5090644	-8.6673626	5.60	surface
GLG	MTS-00047	41.1792700	-8.6892670	41.1792337	-8.6892207	5.60	surface
GLP	OER-00170	38.7007520	-9.2280080	38.7007450	-9.2279442	5.59	surface
HRZ	CSC-00129	38.7107500	-9.3363410	38.7107709	-9.3363996	5.59	surface
FCT	EVR-00055	38.5496670	-7.9081535	38.5497168	-7.9081623	5.59	surface
TRK	BJA-00047	38.0072200	-7.8539660	38.0072176	-7.8539023	5.59	surface
EDP	SNT-00055	38.7770200	-9.3352860	38.7770701	-9.3352900	5.58	surface
ECI	RMZ-00004	38.4241370	-7.5449347	38.4241768	-7.5449737	5.58	surface
HRZ	ETR-90003	40.7543330	-8.5706390	40.7543057	-8.5706945	5.57	surface
MLT	LSB-00351	38.7564430	-9.1552510	38.7563930	-9.1552480	5.57	surface
HRZ	SNT-00090	38.7591250	-9.3867270	38.7591393	-9.3867885	5.56	underground
SEG	VFC-00001	37.7163300	-25.4330000	37.7163776	-25.4329805	5.56	surface
EDP	PLM-00071	38.6259960	-8.9110850	38.6260128	-8.9111453	5.56	surface
FCT	SEI-00014	40.4069700	-7.7090116	40.4070174	-7.7090325	5.56	surface
ATL	BRR-00148	38.6304000	-9.0381100	38.6303938	-9.0380465	5.56	surface
SLV	TMR-00026	39.5996900	-8.3013150	39.5997396	-8.3013070	5.56	surface
HEX	GMR-00065	41.4376560	-8.2922270	41.4376118	-8.2922578	5.55	surface
EDP	ABF-00175	37.0934680	-8.1696320	37.0934460	-8.1696881	5.54	surface
EDP	GRD-00055	40.5417900	-7.2596120	40.5417523	-7.2595691	5.54	surface
GLP	VLG-00038	41.2380200	-8.5326920	41.2379797	-8.5326531	5.54	surface
EDP	BGC-00012	41.8185800	-6.7490810	41.8185470	-6.7490310	5.53	surface
GLP	BBR-00004	39.2679140	-9.1568630	39.2679271	-9.1569250	5.53	surface
EDP	GRD-00049	40.5542030	-7.2425410	40.5542387	-7.2425866	5.53	surface
GLP	ALJ-00003	41.2782900	-7.4760890	41.2782863	-7.4760230	5.53	surface
HLX	GMR-00024	41.4420200	-8.3043100	41.4420240	-8.3043761	5.53	surface
KLS	OER-00194	38.7413060	-9.3020670	38.7413390	-9.3021145	5.52	surface
GLP	VFX-00125	38.9971700	-8.9723110	38.9972007	-8.9722609	5.51	surface
GLP	VCT-90005	41.7049450	-8.8174830	41.7049783	-8.8175321	5.51	surface
GLP	MFR-00043	38.9452970	-9.3545950	38.9453398	-9.3546269	5.50	surface
EDP	CBR-00147	40.2089300	-8.4039920	40.2089429	-8.4040545	5.50	surface
PRI	CRS-00004	40.4248540	-8.0171830	40.4248411	-8.0171203	5.50	surface
IBD	MTS-00196	41.2008630	-8.6950340	41.2008269	-8.6950789	5.50	surface
ATL	MTA-00101	38.6496050	-8.9982310	38.6496156	-8.9981692	5.49	surface
EDP	VNP-00003	40.8567300	-7.7366770	40.8567665	-7.7366330	5.49	surface
TRK	CBC-00017	41.4879380	-7.9616360	41.4879420	-7.9615703	5.49	surface
IBD	STC-00010	37.8042450	-8.7166910	37.8042885	-8.7166615	5.49	surface
EDP	MGL-00005	40.6073840	-7.7632920	40.6074260	-7.7633261	5.49	surface
HRZ	STR-90006	39.2372500	-8.7001400	39.2372776	-8.7001928	5.49	surface
ECI	FNC-00058	32.6502700	-16.9091300	32.6502213	-16.9091392	5.48	surface
EDP	LRA-00079	39.7411460	-8.7963460	39.7411372	-8.7964091	5.48	surface
HEX	GMR-00061	41.4442630	-8.3074420	41.4442730	-8.3073776	5.48	surface
EDP	LSB-01053	38.7503050	-9.2063890	38.7503501	-9.2064144	5.48	surface
FCT	MFR-00040	38.9584160	-9.3474530	38.9583724	-9.3474236	5.47	surface
GLP	LSB-00483	38.6983030	-9.1866390	38.6982538	-9.1866372	5.47	surface
GLP	OER-00072	38.7118400	-9.2976650	38.7118804	-9.2977010	5.47	surface
EDP	EVR-90005	38.5678180	-7.9185440	38.5678637	-7.9185673	5.47	surface
GLP	OER-00073	38.7173900	-9.2381260	38.7174111	-9.2381829	5.47	surface
IOY	ADV-00017	37.5358600	-8.1847420	37.5358405	-8.1846851	5.47	surface
SEG	PDL-00022	37.7412760	-25.6603090	37.7413025	-25.6603613	5.46	underground
LCG	LLE-00073	37.0491560	-8.0633850	37.0491908	-8.0634284	5.46	surface
NRG	MDB-00004	41.3786160	-7.9516410	41.3786593	-7.9516102	5.46	surface
EDP	LLE-00259	37.1290550	-8.1502840	37.1290966	-8.1503166	5.45	surface
FCT	MTS-00179	41.1842900	-8.6817220	41.1843370	-8.6817034	5.45	surface
GLP	SXL-00023	38.6380460	-9.0992370	38.6380946	-9.0992449	5.45	surface
MLT	CLD-00012	39.4050330	-9.1519970	39.4050407	-9.1520596	5.45	surface
HRZ	BCL-00022	41.5640100	-8.6599540	41.5640532	-8.6599232	5.44	surface
IBD	SNT-00233	38.7718400	-9.3468010	38.7718145	-9.3467474	5.44	underground
GLP	PNF-90004	41.2015570	-8.2879170	41.2015844	-8.2879709	5.44	surface
MAK	PRT-00208	41.1474570	-8.6089280	41.1475025	-8.6089042	5.44	underground
GLP	LLE-00202	37.1062620	-8.1298010	37.1062875	-8.1298533	5.44	surface
EDP	LSB-00265	38.7532160	-9.1834140	38.7532559	-9.1834502	5.43	surface
PRI	LGA-00042	37.1363950	-8.4665440	37.1364274	-8.4665899	5.43	surface
REP	LLE-00252	37.1039900	-8.0731280	37.1039729	-8.0730706	5.43	surface
GLP	LLE-00079	37.0762860	-8.1147580	37.0763271	-8.1147250	5.43	surface
HRZ	MAI-00017	41.2502750	-8.6657095	41.2503238	-8.6657104	5.43	surface
HLX	OER-00263	38.7254830	-9.2165670	38.7254908	-9.2165053	5.42	underground
ATL	VIS-00091	40.6565930	-7.9089680	40.6565521	-7.9090030	5.42	surface
PRI	VLC-00006	40.8421820	-8.3956690	40.8422073	-8.3957241	5.42	surface
GLP	VFR-00056	40.9271660	-8.5420300	40.9271735	-8.5419663	5.42	surface
GLP	VFX-00053	38.8677370	-9.0656990	38.8676960	-9.0656653	5.41	surface
EDP	LOU-90002	41.2897800	-8.2104280	41.2898209	-8.2103929	5.41	surface
HLX	VCD-00064	41.3504370	-8.7362400	41.3504758	-8.7362009	5.41	surface
GLP	BBR-00005	39.2700420	-9.1623430	39.2700710	-9.1623933	5.40	surface
EDP	MTS-00165	41.1845740	-8.6214940	41.1845551	-8.6214346	5.40	surface
GEN	GMR-00086	41.4215400	-8.3685110	41.4215129	-8.3684574	5.39	surface
FCT	GDL-00041	38.2164340	-8.5580890	38.2163876	-8.5581067	5.39	surface
